rollout/env_steps,time/total_timesteps,rollout/agent_steps_total,rollout/active_agents,rollout/episode_group_reward,rollout/episode_agent_steps,rollout/episode_length,rollout/episode_alive_agents_end,train/ent_coef,train/critic_loss,train/current_q_values,train/entrQ_1,train/next_q_values,train/entrQ_2,train/actor_loss,train/n_updates,train/run_costs,train/sto_costs,train/entropy,train/terminal_costs
130900,130900,763842,4,,,,,0.01785419136285782,4.817150115966797,73.10131072998047,2.425384521484375,0.009900989942252636,2.427525520324707,-73.85405731201172,251802,7.584442615509033,0.0,0.0,-4.6136064529418945
131000,131000,764084,1,,,,,0.017596306279301643,4.648401260375977,73.16848754882812,2.336926221847534,0.009900989942252636,2.3392786979675293,0,252002,7.865782737731934,0.0,0.0,-4.67138147354126
,,,,1862.1062940839713,1758,332,1,0.0175448227673769,4.748651504516602,72.25605773925781,2.3829071521759033,0.009900989942252636,2.384549140930176,-72.74726867675781,252054,7.710118770599365,0.0,0.0,-4.694787979125977
131100,131100,764702,8,,,,,0.017410296946763992,4.64017391204834,66.44088745117188,2.3396453857421875,0.009900989942252636,2.33347749710083,-67.96271514892578,252202,7.408892631530762,0.0,0.0,-4.732649803161621
131200,131200,765480,6,,,,,0.01744210347533226,4.76339054107666,74.6358871459961,2.399707794189453,0.009900989942252636,2.3983211517333984,-75.1186752319336,252402,8.02435302734375,0.0,0.0,-4.588090419769287
131300,131300,765764,2,,,,,0.01758449710905552,4.627763748168945,70.57869720458984,2.3244242668151855,0.009900989942252636,2.3262434005737305,0,252602,7.801265716552734,0.0,0.0,-4.533594131469727
,,,,1839.483971088374,1689,297,1,0.01759394071996212,4.692795753479004,71.45255279541016,2.359508514404297,0.009900989942252636,2.3593010902404785,-72.02610778808594,252648,8.231681823730469,0.0,0.0,-4.753684043884277
131400,131400,766415,8,,,,,0.017813323065638542,4.659574508666992,67.14839172363281,2.3470797538757324,0.009900989942252636,2.3468849658966064,-71.08316040039062,252802,8.039763450622559,0.0,0.0,-4.559383392333984
131500,131500,767197,7,,,,,0.01799546740949154,4.787130355834961,68.78145599365234,2.410471200942993,0.009900989942252636,2.409663438796997,-69.51506042480469,253002,7.755684852600098,0.0,0.0,-4.584568977355957
131600,131600,767666,3,,,,,0.01776088960468769,4.7382097244262695,74.26451110839844,2.3782100677490234,0.009900989942252636,2.3788399696350098,0,253202,8.183889389038086,0.0,0.0,-4.623523235321045
,,,,2150.399306630867,1918,308,1,0.01785466820001602,4.706355094909668,70.2052230834961,2.3643341064453125,0.009900989942252636,2.365328311920166,-70.53195190429688,253264,8.405463218688965,0.0,0.0,-4.665899276733398
131700,131700,768269,8,,,,,0.017912212759256363,4.705875396728516,69.76551818847656,2.3674325942993164,0.009900989942252636,2.3668715953826904,-71.49528503417969,253402,7.884713649749756,0.0,0.0,-4.767096519470215
131800,131800,769004,6,,,,,0.018149377778172493,4.7291669845581055,67.49085998535156,2.3830628395080566,0.009900989942252636,2.381356716156006,-67.93883514404297,253602,7.656652450561523,0.0,0.0,-4.756430149078369
131900,131900,769445,1,,,,,0.017924413084983826,4.6645355224609375,68.25778198242188,2.341329574584961,0.009900989942252636,2.3462672233581543,0,253802,8.137392044067383,0.0,0.0,-4.629595756530762
,,,,1830.6232393474381,1756,297,1,0.01786581613123417,4.650063991546631,68.10411071777344,2.339712619781494,0.009900989942252636,2.34321928024292,-72.96621704101562,253858,7.901041030883789,0.0,0.0,-4.681509017944336
132000,132000,769881,4,,,,,0.017508510500192642,4.6029052734375,70.76685333251953,2.3170766830444336,0.009900989942252636,2.3139801025390625,-71.83723449707031,254002,7.522659778594971,0.0,0.0,-4.712006092071533
132100,132100,770265,3,,,,,0.017477713525295258,4.695995330810547,68.011962890625,2.3601813316345215,0.009900989942252636,2.3616647720336914,-68.4727554321289,254202,7.912403583526611,0.0,0.0,-4.59553337097168
132200,132200,770524,1,,,,,0.01747393049299717,4.629127502441406,70.71720886230469,2.328174591064453,0.009900989942252636,2.326176643371582,0,254402,8.647897720336914,0.0,0.0,-4.66859245300293
,,,,951.7063714509867,1056,277,1,0.01749332994222641,4.71353816986084,73.53367614746094,2.37546443939209,0.009900989942252636,2.373990535736084,-74.07520294189453,254412,8.078032493591309,0.0,0.0,-4.73192024230957
132300,132300,771289,8,,,,,0.017549758777022362,4.681321144104004,70.56615447998047,2.3509960174560547,0.009900989942252636,2.3557255268096924,-70.75332641601562,254602,7.749946594238281,0.0,0.0,-4.711448669433594
132400,132400,772019,4,,,,,0.017506513744592667,4.605404853820801,70.82159423828125,2.3195457458496094,0.009900989942252636,2.3226191997528076,-71.08052062988281,254802,7.485264778137207,0.0,0.0,-4.626191139221191
132500,132500,772278,2,,,,,0.017320379614830017,4.695949554443359,70.39210510253906,2.362596035003662,0.009900989942252636,2.3615360260009766,0,255002,7.970735549926758,0.0,0.0,-4.672482967376709
,,,,1908.9056134675004,1780,314,1,0.017291389405727386,4.6105780601501465,70.13506317138672,2.3167836666107178,0.009900989942252636,2.3210020065307617,-73.81129455566406,255040,7.711992263793945,0.0,0.0,-4.689201354980469
132600,132600,772957,8,,,,,0.017397673800587654,4.66917085647583,72.57152557373047,2.3480918407440186,0.009900989942252636,2.3492183685302734,-71.60508728027344,255202,8.013420104980469,0.0,0.0,-4.657193183898926
132700,132700,773721,5,,,,,0.017527086660265923,4.683523178100586,72.07854461669922,2.356688976287842,0.009900989942252636,2.356604814529419,-72.84260559082031,255402,7.772097110748291,0.0,0.0,-4.570072174072266
,,,,1740.2056758553592,1636,265,1,0.017625119537115097,4.691091537475586,72.66365051269531,2.3621246814727783,0.009900989942252636,2.3612060546875,-73.08270263671875,255570,8.156322479248047,0.0,0.0,-4.7201080322265625
132800,132800,774073,8,,,,,0.01761852204799652,4.831690788269043,71.870361328125,2.430154800415039,0.009900989942252636,2.431265354156494,0,255602,8.191886901855469,0.0,0.0,-4.71625280380249
132900,132900,774819,6,,,,,0.017511531710624695,4.762018203735352,77.01036071777344,2.392916679382324,0.009900989942252636,2.392230987548828,-75.70645141601562,255802,8.89429759979248,0.0,0.0,-4.6832499504089355
133000,133000,775354,5,,,,,0.017538607120513916,4.705897331237793,71.24769592285156,2.3657703399658203,0.009900989942252636,2.365480899810791,-71.57893371582031,256002,8.707839965820312,0.0,0.0,-4.710553169250488
133100,133100,775727,2,,,,,0.0175322275608778,4.678317070007324,71.71263122558594,2.3563075065612793,0.009900989942252636,2.357034683227539,0,256202,8.471014976501465,0.0,0.0,-4.8409600257873535
,,,,1831.3843963222405,1867,388,1,0.017519190907478333,4.683319091796875,69.09284210205078,2.35530424118042,0.009900989942252636,2.355055332183838,0,256346,9.109575271606445,0.0,0.0,-4.686249256134033
133200,133200,776036,8,,,,,0.017745185643434525,4.762991905212402,71.41244506835938,2.4028196334838867,0.009900989942252636,2.399665117263794,-70.84980773925781,256402,7.913767337799072,0.0,0.0,-4.771017074584961
133300,133300,776835,7,,,,,0.017890317365527153,4.861632347106934,73.92462158203125,2.4497954845428467,0.009900989942252636,2.448472023010254,-74.58444213867188,256602,7.815756797790527,0.0,0.0,-4.656591415405273
133400,133400,777219,2,,,,,0.017951177433133125,4.793260097503662,69.40220642089844,2.4156360626220703,0.009900989942252636,2.409015655517578,0,256802,8.051200866699219,0.0,0.0,-4.690916538238525
,,,,1497.85035398115,1477,263,1,0.0179835706949234,4.7858686447143555,74.2724609375,2.4076409339904785,0.009900989942252636,2.4078962802886963,-74.84930419921875,256872,8.445550918579102,0.0,0.0,-4.665984153747559
133500,133500,777809,8,,,,,0.018018994480371475,4.745390892028809,74.50178527832031,2.3893022537231445,0.009900989942252636,2.3889641761779785,-73.33060455322266,257002,8.89960765838623,0.0,0.0,-4.7043867111206055
133600,133600,778603,7,,,,,0.017756324261426926,4.7805328369140625,72.32308959960938,2.4029321670532227,0.009900989942252636,2.401456832885742,-72.72796630859375,257202,8.057012557983398,0.0,0.0,-4.7191267013549805
133700,133700,779099,3,,,,,0.017735669389367104,4.779548645019531,72.60551452636719,2.404069423675537,0.009900989942252636,2.4054532051086426,0,257402,7.839702129364014,0.0,0.0,-4.595097064971924
,,,,2002.1463014109659,1916,308,1,0.017732972279191017,4.721013069152832,72.53620910644531,2.3763861656188965,0.009900989942252636,2.3765318393707275,-74.10734558105469,257488,8.449960708618164,0.0,0.0,-4.576274871826172
133800,133800,779661,8,,,,,0.01789814978837967,4.735095024108887,71.33441925048828,2.3801376819610596,0.009900989942252636,2.3825314044952393,-71.73942565917969,257602,7.853573799133301,0.0,0.0,-4.717663764953613
133900,133900,780435,5,,,,,0.01894214376807213,4.58237361907959,44.276100158691406,2.300609588623047,0.009900989942252636,2.2947983741760254,-44.70257568359375,257802,8.040420532226562,0.0,0.0,-4.622255325317383
134000,134000,780561,1,,,,,0.01917780004441738,4.769333362579346,66.01080322265625,2.398322105407715,0.009900989942252636,2.3986456394195557,0,258002,7.8013410568237305,0.0,0.0,-4.5995330810546875
134100,134100,780661,1,,,,,0.019146423786878586,4.793107986450195,67.95912170410156,2.4116902351379395,0.009900989942252636,2.412078857421875,-68.88372039794922,258202,7.604496002197266,0.0,0.0,-4.65799617767334
,,,,1292.0097401043463,1480,381,1,0.01914396323263645,4.784612655639648,70.04518127441406,2.4117703437805176,0.009900989942252636,2.4145658016204834,-69.94052124023438,258250,7.282663345336914,0.0,0.0,-4.6335344314575195
134200,134200,781293,8,,,,,0.019135288894176483,4.741629123687744,70.013671875,2.3853728771209717,0.009900989942252636,2.384904146194458,-70.69769287109375,258402,8.76104736328125,0.0,0.0,-4.8228912353515625
134300,134300,782093,8,,,,,0.019125841557979584,4.78515100479126,70.73507690429688,2.403355360031128,0.009900989942252636,2.404491662979126,0,258602,8.11759090423584,0.0,0.0,-4.711568832397461
134400,134400,782618,3,,,,,0.019082944840192795,4.7933149337768555,73.80209350585938,2.4133715629577637,0.009900989942252636,2.4145703315734863,-72.82490539550781,258802,7.59715461730957,0.0,0.0,-4.607653617858887
,,,,2215.4670179288078,1990,310,1,0.019076334312558174,4.763374328613281,72.7724838256836,2.395857334136963,0.009900989942252636,2.393576145172119,-73.3037338256836,258870,8.258484840393066,0.0,0.0,-4.735263824462891
134500,134500,783203,8,,,,,0.01907608099281788,4.782674312591553,72.17388916015625,2.4044535160064697,0.009900989942252636,2.408139228820801,-72.80793762207031,259002,7.781398773193359,0.0,0.0,-4.6821770668029785
134600,134600,784003,8,,,,,0.01907685399055481,4.830543518066406,72.2315902709961,2.430006504058838,0.009900989942252636,2.4312777519226074,0,259202,8.458024024963379,0.0,0.0,-4.849000930786133
134700,134700,784448,2,,,,,0.0190682765096426,4.700218200683594,68.27262878417969,2.370250701904297,0.009900989942252636,2.367358446121216,-72.38288879394531,259402,7.522139072418213,0.0,0.0,-4.627861976623535
,,,,2007.0926223411086,1826,297,1,0.019071567803621292,4.764934062957764,69.29119873046875,2.398772716522217,0.009900989942252636,2.3949599266052246,-69.93206787109375,259464,8.01728630065918,0.0,0.0,-4.666386604309082
134800,134800,785053,8,,,,,0.019076690077781677,4.796019077301025,72.14263916015625,2.4142565727233887,0.009900989942252636,2.4156813621520996,-72.69560241699219,259602,7.751523971557617,0.0,0.0,-4.754401206970215
134900,134900,785853,8,,,,,0.019074169918894768,4.858724594116211,72.32901000976562,2.4439401626586914,0.009900989942252636,2.445810556411743,0,259802,7.939064979553223,0.0,0.0,-4.668096542358398
135000,135000,786461,5,,,,,0.01905188150703907,4.856136322021484,72.25968933105469,2.446134567260742,0.009900989942252636,2.4435231685638428,-72.2962646484375,260002,8.323495864868164,0.0,0.0,-4.719631195068359
,,,,2222.5672460076203,2038,299,1,0.019047213718295097,4.73418664932251,70.83235168457031,2.383333206176758,0.009900989942252636,2.382831335067749,-74.71681213378906,260062,8.55794906616211,0.0,0.0,-4.6824049949646
135100,135100,787099,8,,,,,0.019059665501117706,4.897246360778809,74.03031921386719,2.46240234375,0.009900989942252636,2.460312843322754,-74.4585952758789,260202,8.348382949829102,0.0,0.0,-4.69578742980957
135200,135200,787899,8,,,,,0.01904805190861225,4.755523681640625,71.12899780273438,2.3928446769714355,0.009900989942252636,2.392822742462158,0,260402,8.353898048400879,0.0,0.0,-4.6180219650268555
135300,135300,788486,2,,,,,0.019028453156352043,4.730930328369141,71.34347534179688,2.381241798400879,0.009900989942252636,2.38175630569458,-71.76274108886719,260602,7.621628761291504,0.0,0.0,-4.719281196594238
,,,,2267.3069491137144,2017,311,1,0.01902208849787712,4.778902530670166,72.88999938964844,2.4009530544281006,0.009900989942252636,2.402768135070801,0,260684,7.932443141937256,0.0,0.0,-4.726585865020752
135400,135400,789028,8,,,,,0.019006947055459023,4.76552677154541,69.5489501953125,2.3857421875,0.009900989942252636,2.380802631378174,-70.48432922363281,260802,7.901042938232422,0.0,0.0,-4.720155239105225
135500,135500,789828,8,,,,,0.018995245918631554,4.705388069152832,69.61795806884766,2.368624448776245,0.009900989942252636,2.3705716133117676,0,261002,8.602543830871582,0.0,0.0,-4.742304801940918
135600,135600,790295,3,,,,,0.018970366567373276,4.7719645500183105,69.04612731933594,2.397728681564331,0.009900989942252636,2.397657871246338,-70.38734436035156,261202,7.288458824157715,0.0,0.0,-4.620090484619141
,,,,1909.461789522818,1820,304,1,0.018949219956994057,4.6088972091674805,70.24044799804688,2.3221044540405273,0.009900989942252636,2.3211402893066406,-72.79698181152344,261292,7.638388633728027,0.0,0.0,-4.712297439575195
135700,135700,790816,8,,,,,0.01893182285130024,4.668000221252441,69.52286529541016,2.3477067947387695,0.009900989942252636,2.3485984802246094,-70.03868865966797,261402,7.878605842590332,0.0,0.0,-4.664182186126709
135800,135800,791616,8,,,,,0.018920045346021652,4.68359375,73.62509155273438,2.355271816253662,0.009900989942252636,2.3593809604644775,0,261602,7.766369819641113,0.0,0.0,-4.658759117126465
135900,135900,792357,6,,,,,0.0188998281955719,4.740937232971191,70.54051208496094,2.3864243030548096,0.009900989942252636,2.3818509578704834,-73.90734100341797,261802,7.342690944671631,0.0,0.0,-4.652673244476318
,,,,2552.6165621759183,2213,335,1,0.018895480781793594,4.795797348022461,72.84732055664062,2.4146761894226074,0.009900989942252636,2.4154000282287598,0,261962,8.212389945983887,0.0,0.0,-4.663246154785156
136000,136000,792749,8,,,,,0.018911544233560562,4.782185077667236,70.19617462158203,2.4037258625030518,0.009900989942252636,2.4051809310913086,-70.83760070800781,262002,8.336958885192871,0.0,0.0,-4.6543731689453125
136100,136100,793549,8,,,,,0.01889021508395672,4.728314399719238,71.76976776123047,2.381740093231201,0.009900989942252636,2.38028883934021,0,262202,7.6558146476745605,0.0,0.0,-4.624014377593994
,,,,1523.0588276170076,1497,214,1,0.01886989176273346,4.796384811401367,74.30667114257812,2.407379627227783,0.009900989942252636,2.408210039138794,-78.02079772949219,262390,7.957003593444824,0.0,0.0,-4.657571792602539
136200,136200,794134,8,,,,,0.0188680998980999,4.655096054077148,70.55242919921875,2.3391895294189453,0.009900989942252636,2.341935634613037,-75.34947967529297,262402,7.737917423248291,0.0,0.0,-4.716744899749756
136300,136300,794893,7,,,,,0.018825529143214226,4.706396102905273,74.86083984375,2.366614818572998,0.009900989942252636,2.3671631813049316,-75.5979995727539,262602,8.089221954345703,0.0,0.0,-4.6594953536987305
136400,136400,795554,6,,,,,0.01884329505264759,4.829954147338867,73.21443176269531,2.428985834121704,0.009900989942252636,2.429617404937744,0,262802,7.810542106628418,0.0,0.0,-4.6661057472229
,,,,2018.924205588583,1860,305,1,0.01883045770227909,4.736201286315918,71.99476623535156,2.381633996963501,0.009900989942252636,2.3819589614868164,0,263000,7.90926456451416,0.0,0.0,-4.709500312805176
136500,136500,795954,8,,,,,0.018830135464668274,4.720551013946533,72.3513412475586,2.373100519180298,0.009900989942252636,2.373807430267334,-73.21624755859375,263002,7.720622539520264,0.0,0.0,-4.609408378601074
136600,136600,796754,8,,,,,0.018830377608537674,4.803891658782959,72.68233489990234,2.414074420928955,0.009900989942252636,2.414853811264038,-73.08651733398438,263202,7.919327735900879,0.0,0.0,-4.673220634460449
136700,136700,797532,7,,,,,0.01880747452378273,4.74848747253418,70.67466735839844,2.391425848007202,0.009900989942252636,2.391902446746826,0,263402,8.056530952453613,0.0,0.0,-4.715100288391113
136800,136800,797842,1,,,,,0.018784821033477783,4.764259338378906,71.57221984863281,2.397522449493408,0.009900989942252636,2.3937249183654785,-73.11127471923828,263602,7.757936000823975,0.0,0.0,-4.6505327224731445
,,,,2017.357593480426,1899,304,1,0.018783217296004295,4.699031829833984,68.11801147460938,2.3635663986206055,0.009900989942252636,2.3643126487731934,-72.76815795898438,263608,7.394176483154297,0.0,0.0,-4.545182704925537
136900,136900,798621,8,,,,,0.018797697499394417,4.714247703552246,70.8043441772461,2.3746871948242188,0.009900989942252636,2.3688747882843018,-71.40969848632812,263802,8.02428913116455,0.0,0.0,-4.651182174682617
137000,137000,799366,5,,,,,0.01880992203950882,4.631735801696777,70.4766845703125,2.330462694168091,0.009900989942252636,2.3288135528564453,0,264002,7.044854640960693,0.0,0.0,-4.5340800285339355
